HeadwordID	Headword	HomonymNumberID	WordClassID	SenseNumberID	Definition	needs fixing
32411	may	1	1	1	OED, <i>Crataegus Oxyacantha</i> blossoms of the hawthorn; hence occas the tree itself : so called becouse it blooms in the mouth of May. The word is inappropriate to NZ seasons, so 	
32458	mazus	1	1	1	<i>Mazus pumilio </i>	
32448	melicope	1	1	1	a plant, <i>Melicope simplex </i>	
32438	Melycitus	1	1	1	<I>Melicytus ramiflorus</I>	
486	Menzies' beech	1	1	1	<I>Nothofagus menziesii. </i>	
5320	mere	1	1	1	a short flat bone, stone or greenstone hand-club. [Maori] ; <i> mere ... n.</i> Maori war-club [Maori]; a short flat weapon of stone for hand-to-hand fighting (Williams) Maori,<i> mere</i> (occas. <i>meremere</i>) 	
32541	mermaids' beads	1	1	1	<i>Chaetomorpha darwinii </I>, sea emeralds 	
32571	mesembryanthemum	1	1	1	<I>Mesembryanthemum australe </I>	
9916	Mexican tripping weed	1	1	1	<i>Salvia</i>, a plant producing a hallucinatory drug	
32559	micky-mick	1	1	1	<i>Myrtus Ralphii </i>	
32614	microtis	1	1	25	<i>Microtis porrifolia </i>	
32560	miki	1	1	1	<i>Coprosma propinqua</i>, a shrub	
32557	miki-miki	1	1	1	<i>Coprosma </i>	
46183	miki-miki	1	1	1	mingimingi (<i>Coprosma propinqua</i>), the branches of which are used for mustering sticks. 	
5876	miki-miki	1	1	1	mingimingi; usually <i>Cyathodes acerosa (C. juniperina, </i>Williams) or <i>Coprosma </i>spp., esp. <i>C. propinqua, C. linarifolia</i>, a thorny shrub. [|Cyathodes <i>have prickles</i>; Coprosmas <i>not: ?separate out on that characteristic: whether Cyathodes or Coprosma: also note that Leucopogon now - Cyathodes] </i>	
32555	miko	1	1	1	edible heart of the leaf sheath, or young shoot, of the NIKAU PALM <i>Rhopalostylis sapida. </i>	
32622	mile-a-minute	1	1	1	<i>Clematis vitalba</i>, old man's beard, traveller's joy 	
4418	milk thistle	1	1	1	the edible herbaceous wild plant<i>Sonchus oleraceus</i>, and <i>S. asper</i>, also called Maori cabbage, sow thistle, puha, rauriki 	
32684	milk tree	1	1	1	also called milkwood, turepo a native forest tree with milky sap. <i>Paratrophis microphylla</i> (formerly <i>P. heterophylla</i> (Laing and Blackwell)), and <i>Epicarpus microphyllus </i>(Morris)	
32719	milkweed	1	1	12	Euphorbia <i>spp; ? Brit </i>cow-parsley; <i>(SUN-)SPURGE </i>	
32721	milkwood	1	1	1	<I>Paratrophis microphylla</i> [=earlier <I>Epicarpurus microphyllus</i>] occasionally (and locally) used for MILK-TREE 	
10910	miner's lettuce	1	1	1	<i>Montia perfoliata </i> (Willd.) Howell 	
7581	mining tenure	1	1	1	one of various forms of land holding in <i>mining districts</i> (a term not specifically recorded in DNZE) under successive Mining Acts - <i>residence site licence, business site licence</I> and <i>special licence</i> - granted by a <i>Warden's Court</i>(DNZE). 	
12525	Minnie Dean	1	1	1	montbretia or <i>Crocosmia</i> sp.	
32798	minnow	1	1	12	<i>Galaxias </i>spp. Inanga, =whitebait 	
32765	minnow	1	1	25	<i>Galaxias attenuatus</i> [whitebait], or the New Zealand Minnow	
32800	mint	1	1	1	<i>Mentha cunninghamii</I>	
2703	miro	11	1	1	<i>Podocarpus ferrugineus</i> black pine (Otago) and its wood; a tall native forest tree with hard timber, aromatic foliage and red fruit. 	
32832	miromiro	1	1	12	a bird <I>Petroica toitoi</I>, white-breasted North Island tit ?a NI name cf also miro; katoitoi; (North Island tit; tomtit; wren )	
32807	missionary	1	1	1	a (usually Protestant) Christian Maori (contrast PIKOPO, a Catholic Christian; and DEVIL) spg also mihorari--> (?a mistranscription or misprin a re-borrowing of Maori <i>mihinare</i> `missionary' (in modern Maori also `Anglican': Williams, appendix) originally a maoricisation of <i>missionary.</i> a Maori Christian convert spg mihinare--> mitanere-->, mitonare	
32813	missionary weed	1	1	1	<i>Verbena officinalis</i>; vervain 	
8659	Moaland	1	1	1	a nonce-formation on <i>Maoriland,</i> New Zealand. 	
46223	moata	1	1	2	[Ma.] a New Zealand-bred cultivar of ryegrass (<i>Lolium multiflorum</i>). 	
32907	mocker	11	1	1	<i>Anthornis melanura,</I> makomako 	
32896	moggy	18	1	1	[<i>not</i> in sense cat] 	
33049	monkey flower	1	1	1	<i>Mimulus repens </i>	
33054	monkey nut	1	1	1	<i>Lavatera arborea </i>	
33058	monkshood	1	1	1	<i>Pterostylio</i> sp. 	
38864	Montpellier broom	1	1	1	<i>Cytisus monspessulanus </i>	
33086	moonwort	1	1	1	<i>Botrychium </i>	
33088	moorhen	1	1	1	<i>Gallirallus Australis</i>, weka, woodhen 	
5215	moray	1	1	1	yellow eel: trans. use of <i>moray</i> for local species of the fam. Muraenidae; with modifiers <i>speckled, yellow, grey, mottled</i>. and <i>mosaic</i>.	
33136	more	1	1	1	if not an error, poss. Hooker's record of Maori <I>more po[o]taka</I> 	
171	morepork	1	1	1	the owl <i>Ninox novaeseelandiae</i>	
33210	morning star	1	1	1	<i>Tawera spissa</i>, a small bivalve abundant on sandy beaches of northern New Zealand. 	
7413	morning wood	1	1	1	kindling set aside to start domestic fires. More common in NZ than <i>kindling<L/i>, but perhaps now (1984) old-fashioned 	
7487	moth plant	1	1	1	an evergreen invasive climber, <i>Araujia sericifera</i>, recently declared a pest plant in Wellington.	
34957	mouki	1	1	1	the fern <i>Asplenium bulbiferum</i>	
19642	Mount Cook buttercup	1	1	1	<i>Ranunculus lyallii</i>, an alpine plant	
11779	Mount Cook lily	1	1	1	<i> Ranunculus lyalli </i>	
33125	mountain	1	12	1	as a distinguishing epithet with names of plants often merely translates the specific <i>alpinus, montana</i>, etc. rather than originating in a general observation expressing itself in a given vernacular descriptive term: e.g. <i>Phyllocladus alpinus,</i> mountain toa toa 	
10642	mountain aniseed	1	1	1	<i>Anistome aromatica</i>	
26410	mountain cabbage tree	1	1	1	<i>Cordyline indivisa </i>	
18437	mountain danthonia	1	1	1	<I>Danthonia Buchanani</I>.	
17318	mountain five-finger	1	1	1	<i>Pseudopanax colensoi</i>	
17442	mountain flax	1	1	1	mountain(-)flax <i>Phormium colensoi </i>	
12516	mountain ivy-tree	1	1	1	<i> Nothopanax Colensoi </i> =three-finger	
25838	mountain kiokio	1	1	1	<i>Blechnum montanum</i>	
11553	mountain lancewood	1	1	1	<i>Pseudopanax lineare. </i>	
11777	mountain lily	1	1	1	<i> Ranunculus lyalli</i> = Mount Cook lily	
33102	mountain mop 	1	1	1	<i>Dracophyllum traversii</i>, neinei 	
49390	mountain neinei	1	1	1	<i>Dracophyllum traversii</i>	
14575	mountain neinei	1	1	1	<i>Dracophyllum Traversii</i>, mountain mop. 	
35488	mountain piripiri	1	1	1	<i>Acaena Sanguisorbae</i> var. <i>pilosa </i>	
21673	mountain rata	1	1	1	<i> Metrosideros umbellata </i> (formerly M.lucida) (cf RATA) 	
49149	mountain totara	1	1	1	<I>Podocarpus hallii</I>	
16935	mountain tree fern	1	1	1	<Cyathea colensoi</i>	
30999	mountain trout	1	1	1	<i>Galaxias </i>spp., kokopu, rock-trout	
10086	mountain trout	1	1	1	<I>Galaxias robinsonii </I>	
24165	mountain wineberry	1	1	1	<i>Aristotelia fruticosa</I>  =WINEBERRY, MOUNTAIN CURRANT 	
33341	mouse-ear	1	1	1	<i>Myrtus obcordata </i>	
33342	mouse-ear chickweed	1	1	1	<i>Cerastium glomeratum</i>	
16550	mud gurnard	1	1	1	<i>Leptoscopus macropygus</i>, stargazer.	
33425	mulberry	1	1	25	<i>Entelea arborescens</i> 	
33424	mulberry	1	1	25	<i>Entelea arborescens</i>, whau, cork-wood 	
33477	Mum	1	1	12	(rarely <i>mother</i>) a boarding-school nickname for a fussy, maternal, and, usually kind hearted, boy who takes an interest in smaller or younger boys 	
33507	musk	1	1	1	<i>Mimulus</i> spp., aka scented musk 	
33515	musk tree	1	1	1	<i>Olearia Colensoi</i>	
19923	mussel	1	1	1	an aquatic mollusc with two hinged shells, the edible, marine form of which attaches itself to rocks, etc.; in New Zealand, mainly <i>Mytilus</i> or <i>Perna</i> spp. Common salt-water kinds are a blue mussel, a green-lipped mussel (commercially farmed), and a large horse-mussel. mussel farming the cultivation of green-lipped mussels from ropes attached to rafts or buoys. See (or check) razor mussel, date mussel, horse mussel, green mussel, blue mussel, pipi 2, freshwater mussel. 	
46287	muster	1	1	2	a New Zealand-bred cultivar of Browntop (<i>Agrostis capillaris syn. A tenuis</i>). 	
33581	muttonbird plant	1	1	1	<i>Cotula Featherstonii </i>	
17298	muttonbird scrub	1	1	1	a mixed coastal scrub mainly of Stewart Island. (Stewart Island) <i>Olearea Colensoi</i> and <i>Senecio rotundifolius</I> (both together or separately); also <i>mutton-bird shrub </I>	
33555	muttonbird shrub	1	1	1	<i>Senecio rotundifolius </i>	
12110	muttonwood	1	1	1	<i>Olearia colensoi</i>, mutton-bird scrub, -mutton-bird wood 	
33268	my  arse	1	23	1	exclamation of disbelief or abuse. Perhaps felt as an abbrev. of the frequent <>i>kiss my arse!</i> or <i>up my arse!. </i>	
33277	myrtle	1	1	25	<i>Lophomyrtus bullata,</i> ramarama;(<i>Lophomyrtus obcordata. (formerly </i>Myrtus) 	
14211	naerere	1	1	1	W.216 <I>Na[a]ereere ... Scleranthus biflorus</I>, a herbaceous plant.: the spg here French.  	
14212	nahinahi	1	1	1	W.217 <i>nahinahi ... Calystegia sepium</i>, a creeping plant.:	
14213	nahui	1	1	1	W.217 <i>nahui ... Alternathera sessilis (denticulata)</i>, a plant.:	
14215	namu pounamu	1	1	1	the blue fish <i>Girella cyanea</i>	
14216	nani	1	1	1	W.218 <i>Nani[i] (ii) ...  Brassica campetris, wild cabbage, wild turnip.</i> (mod.):  	
14218	nanua	1	1	1	W.218 <i>Nanua ... Chironemus spectabilis</i> ... = maratea  -->[poss. a mishearing of e nanua pounamu] 	
14222	nao	1	1	1	W.218 <i>Nao (iii) ... Linum monogynum</I>, a plant. (The name so given by d'Urville.) 	
14223	napia	1	1	1	W.218 <i>Napia ... Heptatretus cirrhatus, blind eel</i>. =hagfish. 	
14220	napuka	1	1	1	the indigenous flowering plant <i> Hebe speciosa </i>  	
14221	nardoo	1	1	1	<i>Gaultheria rupestris</i>,  snowberry. 	
10967	narrow-leaved lacebark	1	1	1	<i> Hoheria sexstylosa </i>	
17886	native forget-me-not. 	1	1	1	<i>Myosotis spathulata</i>	
665	native frog	1	1	1	<I>Leiopelma Archeyi</i>	
12510	native ivy	1	1	1	<i>Senecio mikanoides</i>.  =African, =German ivy. 	
11401	native laurel	1	1	1	<i>Griselinia littoralis </i> (unless the ref. here is to karaka???),  =broadleaf. 	
11750	native lilac	1	1	1	<i>Quintinia serrata </i>, =tawhewheo, =kumarahou. 	
29776	native thorn	1	1	1	<i>Discaria toumatou</i>, tumatakuru (matagouri) 	
14204	native tobacco	1	1	1	<i>Verbascum thapsus;</I> flannel leaf; velvet; golden rod; an occasional name for mullein	
12213	native verbena	1	1	1	<i> Teucridium parvifolium </i>	
12360	NBR	1	39	1	<i>National Business Review </i>	
16886	necklace fern	1	1	1	<i>Asplenium flabellifolium </i>	
14571	necklace shell	1	1	1	<i>Tanea zelandica</i>	
14573	needlewood	1	1	1	<i>Dracophyllum longifolium</i>	
3141	nelly	1	1	1	<i>Macronectes giganteus</i>, giant petrel,=stinker, =stinkpot 	
49393	Nelson cave spider	1	1	1	<I>Spelungula cavernicola</i>	
14580	nertera	1	1	25	oblate-berried nertera <I>Nertera depressa </I>	
14598	nettle	1	1	25	 <I>nettle, tree [s] Urtica ferox </I> Forst.f.  true nettle [?error for TREE-] 	
14583	nettle	1	1	25	?<i>Urtica incisa </i>	
14589	nettle	1	1	25	<i>Galeopsis tetrahit </i>	
14582	nettle	1	1	25	<i>Urtica ferox</i>, =NETTLE(-TREE) (?growing like a bush; ?in the or at the edge of the BUSH A1) 	
14586	nettle	1	1	25	<I>Urtica incisa</I> forest-nettle 	
32820	nettle	1	1	25	<i>Urtica linearifolia</i>	
14581	nettle	1	1	12	native nettles <i>Urtica</i> spp. esp. <i>U. ferox (?= U. incisa) </i>	
14585	nettle-tree	1	1	1	<I>Urtica ferox</I> ongaonga, tree-nettle 	
12253	New  Zealand violet	1	1	1	<i>Viola Cunninghamii</i>	
10579	New Zealand ash	1	1	1	occas. <i>Metrosideros excelsa</i>	
37115	New Zealand bedstraw	1	1	1	mawe, <i>Galium propinquum</i>.	
26581	New Zealand cane	1	1	1	<i>Rhipogonum scandens</i>, supplejack	
27715	New Zealand coffee	1	1	1	<i>Coprosma lucida</i> 	
46345	New Zealand flax	1	1	2	<i>Phormium tenax,</i>, the native flax [farmed extensively in 1800s and 1900s.] 	
40499	New Zealand fur seal 	1	1	1	<i>Arctocephalus forsteri</i>	
11405	New Zealand laurel	1	1	1	<i>Griselinia littoralis</i> (broadleaf)	
33284	New Zealand myrtle	1	1	1	<i>Myrtus bullata</i>	
36374	New Zealand primrose 	11	1	1	<i>Ourisia macrophylla</i>, New Zealand primrose 	
9808	New Zealand sea spurge	11	1	1	<i>Euphorbia glauca</i>	
29777	New Zealand thorn	1	1	1	<i>Discaria toumatou</i>, tumatakuru (matagouri) 	
24062	New Zealand willow	1	1	1	<i>Hebe salicifolia </i>	
14274	ngaeo	1	1	1	Williams 227 <I>Nga[a]eo ... Hyridella</I> spp., fresh-water  molluscs; also <i>Lepsia haustrum</i> and <i>Cookia sulcata,</i> mollucs. ...  =<i>ka[a]eo</i>.: spg <i>kaeo </i>	
14313	ngaiore	1	1	1	Williams 227 <i>Ngaiore </i>... A fish. Young of smelt, <i>Retropinna retropinna. = paraki, ngore.: </i>	
14314	ngakoikoi	1	1	1	Williams 228 <i>Nga[a]koikoi</i> ... a fish.: =KELPFISH  	
14332	ngaruru	1	1	1	also called Cook's turban shell a univalve  mollusc. [Maori ngaruru[a-macron]] Williams 231 <i>Nga[a]ruru ... 3. n. Cookia sulcata,</i> a univalve mollusc	
14334	ngawha	18	1	1	Wiiliams 232 <i>Nga[a]wha[a] ... 2. Typha angustifolia ...  =raupo[o].: </i>	
14335	ngehe	1	1	1	Williams 232 <i>Ngehe</i> ... 4. n. A fish. =<i>kehe</i>.: cf KEHE 	
14336	ngirungiru	1	1	1	the South Island tomtit. Compare MIROMIRO. [Maori] Williams 233 <i>Ngirungiru ... Petroica toitoi, white-breasted tit </i>(North Island), and <i>P. macrocephala macrocephala, yellow-breasted tit</i> (South Island). = <i>miromiro</i> ...: spg also <i>ngidu ngidu, ngiru-ngiru </i>erron. <i>ngoru-ngoru</i> cf also MIROMIRO, PIRANGIRANGI : ? white breasted ? or yellow-breasted SI tit  	
14337	ngoho-ngoho	1	1	1	Williams 234 <i>Ngohongoho ... Galaxias brevipinnis</i>, a small fresh-water fish. = ko[o]opu.: 	
14340	ngoiro	11	1	1	the conger eel. [Maori ngoiro[o1-macron]] Williams 234 <i>ngo[oiro ... 1. Leptocephalus conger, conger eel</i>.  see also<i> ngoringori</i> (Williams 235 1. a small black eel.) =CONGER EEL 	
14338	ngoiro	1	1	1	Williams 234 <i>Ngo[o]iro</i> ... 3. Young gulls, karoro.: 	
14341	ngu	11	1	1	Williams 235 <I>Ngu[u].</I>  <I>1. n. Sepia apama, squid</I>.	
14362	ngutukaka	1	1	1	Williams 236 <i>Ngutu ...2. Beak</i>; generally used in the plural. plural.: here prob. a short form of KOWHAI NGUTUKAKA spg also <i>ngutu(-)kaka 	
49639	ngutukura	1	1	1	</i> Williams 236 <i>Ngutukura</i> ... 1. A pattern of carving, and of ornamental painting for the walls of a house.: 	
14364	niggerhead	11	1	1	(?rare) <i>Mariscus ustulatus </i>	
14398	night demon	1	1	1	<i>Majaqueus parkinsoni</i> Bray, BLACK PETREL	
14399	night-hawk	1	1	1	<i>Ninox novaeseelandiae</i>, =MORE-PORK 	
14450	nightshade	1	1	70	a. mistakenly =black nightshade usually applied to <i>Solanum</i> sp(p), BLACK	
5057	nikau 	1	1	12	a native palm tree with a tall unbranched trunk and a crown of fan-like leaves with very broad leaf-bases. [Maori nikau[i-macron]] 1.<i> Rhopalostylis</i> (formerly <i>Areca) Sapida</i>, the NEW ZEALAND PALM, NIKAU-PALM, the edible flesh of its shoots, or its leaf or leaves	
14474	niniwa	1	1	1	<i>Niwa</i>. ... niniwa ... Gaultheria oppositifolia <i>a shrub	
14475	nipplewort	1	1	1	<i>Lapsana communis</i>	
14477	nohi	11	1	1	<i>Luzuriaga parviflora</i> 	
1443	Norfolk pine 	1	1	1	The Norfolk Island pine tree (<i>Araucaria heterophylla</i>)	
25762	North Island brown kiwi 	11	1	25	<i>Apteryx australis mantelli</i> North Island [Brown] Kiwi	
24862	North Island kaka	1	1	1	<i>N. meridionalis septentrionalis. </i>	
11790	North Island lily	1	1	1	<i> Arthopodium cirratum </i>; rengarenga. 	
21677	North Island rata	1	1	1	<i>M. robusta </i>	
11554	northern lancewood	1	1	1	<i> Pseudopanax Lessonii.</i> 	
21675	northern rata	1	1	1	<i> Meterosideros robusta </i> 	
14754	note-noho	1	1	1	<I>Spergularia marginata </I>(Allan 205) for which no Maori name seems recorded: NOTE-NOHO nf Williams [check D'Urville] 	
46372	nui	1	1	1	a New Zealand-bred cultivar of perennial ryegrass <i>(Lolium perenne)</i>. 	
14839	nutmeg tree	1	1	1	<i>Drimys axillaris</i> = horopito, Maori pain killer, pepper tree 	
13491	oak	1	1	12	an early name applied to various New Zealand trees thought to resemble the English oak either in appearance or in the quality of their timber; (espec <i>Vitex lucens</i>, PURIRI) 	
13500	oarfish	1	1	12	<i>Regalecus</i> sp. 	
13598	octopus	1	1	12	<i>Octopus maorum</i>; wheke [Maori]	
13600	octopus	1	1	25	umbrella octopus <I>cirroteuthidae</i>	
13523	ohau	1	1	1	<i>Schefflera digitata</i> patete, five-finger	
13607	oia	1	1	1	<i>Caesioperca lepidoptera</i>, red perch,	
13608	oii	1	1	1	<i>Procellaria gouldi.</i>	
13611	okarari	1	1	1	<i>Coryphaenoides novae zealandiae </i>	
13452	old man's beard	1	1	25	<i>Usnea</i>  a lichen that grows on tree trunks and branches. 	
13453	old man's eyebrow	1	1	1	<i>Drosera binata</i>, a sundew 	
13457	olearia	1	1	25	<i>Olearia angustifolia </i>	
13466	olearia	1	1	25	<i>Olearia arborescens </i>	
13459	olearia	1	1	25	<i>Olearia avicenniaefolia </i>	
13461	olearia	1	1	1	<i>Olearia excorticata </i>	
13460	olearia	1	1	25	<i>Olearia Forsteri </i>	
13458	olearia	1	1	25	<i>Olearia furfuracea</i>	
13462	olearia	1	1	25	<i>Olearia ilicifolia </i>	
13465	olearia	1	1	25	<i>Olearia insignis </i>	
13463	olearia	1	1	25	<i>Olearia macrodonta </i>	
13464	olearia	1	1	25	<i>Olearia moschata </i>	
13467	olearia	1	1	25	<i>Olearia semidentata </i>	
13468	olearia	1	1	25	<i>Olearia semidentata</i>	
13469	olearia	1	1	25	<i>Olearia virgata </i>	
13448	olive	11	1	25	<i>Olea</i>	
23111	on the wallaby	1	9	1	on the swag (cf. wallaby track; wallaby trot) OED <i>wallaby-track,</i> and hence <i>on the wallaby</i>: Aust: wandering about on foot: 1869; AC 1861; Morris 	
11643	Onehunga weed	1	1	1	a lawn weed noted for its sharp-spined seeds in early summer. (Soliva sessilis), or <i>Hydrocotyle</i> sp. ? =JO JO a prickly lawn-grass substitute	
13784	onion weed	1	1	1	onion plant, onion weed -->also called onion flower,wild (three-cornered) garlic, wild onion a wild variety of onion with masses of attractive white flowers.  <i>Allium triquetrum</i>, see also GARLIC, THREE-CORNERED, =WILD ONION [AND Asphodelus fistulosus (introduced) 1909; Nothoscordum inodorum f. S. Amer; Bulbiul family see WILD ONION]  	
13787	opal top shell	1	1	1	<i>Cantharidus opalus</i>	
13790	orache	1	1	12	<I>Atriplex </i>spp. 	
13795	orange berry	1	1	1	<i>Tetrapathaea australis </i>	
13796	orange blossom	1	1	1	<i>Hoheria populnea</i>	
27408	orange clinid	1	1	1	the fish <i>Ericentrus ruber </i>	
34171	orange moth	1	1	1	<i>Aponotoreas insignis</i>	
4335	orange roughy 	1	1	12	a bright orange, fine-fleshed, deep-water food-fish. spg <i>roughie</i> a fish species =ROUGHY [x-reffed to R] now 1988 mainly referred to in menus, etc. as ROUGHY ; [new example and suggested amendment to definition]<i>Hoplostethus atlanticus</i>, a deep-sea fish first discovered in commercial quantities off New Zealand in 1975 and now widely fished throughout the world (Bradstock)	
13797	orange-leaf	1	1	1	<i>Coprosma lucida</i> ORANGE-LEAF (TREE) 	
13822	orchid	11	1	19	<i> Corysanthes triloba </i>	
36863	orchid	1	1	12	<i> Earina</i> spp	
13824	orchid	11	1	19	<i>Corysanthes macrantha </i>	
13825	orchid	11	1	19	<i>Corysanthes rotundifolia </i>	
25068	orchid	1	1	12	<i>Earina autumnalis</i>	
8354	orchid	11	1	18	<i>Gastrodia cunninghami</i>	
13803	orchid	11	1	1	<I>Gastrodia</I> spp. 	
13820	orchid	11	1	16	<i>Microtis</i> spp. 	
13809	orchid	11	1	10	<i>Pterostylis graminea </i>	
13842	oreobolus	1	1	1	<i>Oreobolus pec </i>	
13843	oreobolus	1	1	1	<i>Oreobolus strictus </i>	
13840	orihou	1	1	1	Williams 241 <i>Orihou ...Nothopanax colensoi</i>, a shrub. 	
13841	orooro	1	1	1	Williams 242 Oro (i) ... 3. <i>n. Senecio kirkii</i>, a shrub.: cf <i>Oro </i>(iii) ... <i>Clump</i> of trees, <i>copse</i>; generally followed by the name of the tree ...: 	
13831	oru	1	1	1	Williams 242 <i>Oru</i> (i) 5. Dasyatis brevicaudatus, sting-ray.: -->=SHORTTAIL STINGRAY	
13829	oru	1	1	1	Williams 242 Oru (i) ... 6. <i>Colensoa physaloides</i>, a plant.: 	
13995	ourisia	1	1	25	 <I>Ourisia macrophylla </i>	
13992	ourisia	1	1	25	<I>Ourisia caespitosa </I>	
13998	ourisia	1	1	25	<I>Ourisia caespitosa </i>	
13991	ourisia	1	1	25	<I>Ourisia Colensoi </i>	
13993	ourisia	1	1	25	<I>Ourisia glandulosa </i>	
13997	ourisia	1	1	25	<I>Ourisia modesta </i>	
13996	ourisia	1	1	25	<I>Ourisia prorepens </i>	
13994	ourisia	1	1	25	<I>Ourisia sessilifolia </i>	
14016	oxalis	1	1	25	<i>Oxalis corniculata </i>	
14022	oxalis	1	1	25	<i>Oxalis corniculata </i>	
14015	oxalis	1	1	25	<i>Oxalis hirta</i>	
14017	oxalis	1	1	25	<i>oxalis incarnata</i>	
14021	oxalis	1	1	25	<i>Oxalis magellanica </i>	
14019	oxalis	1	1	25	<i>Oxalis purpurea</i>	
14020	oxalis	1	1	25	<i>Oxalis stricta</i>	
14041	oystercatcher	1	1	25	<i>Haemotopus reischeki </i>	
14037	oystercatcher	1	1	12	<i>Haemotopus</i> spp. =SEA PIE, also called redbill, torea black or black and white wader of seashores and estuaries, having a  long orange bill with which it picks out small molluscs and worms.  spg also <i>oyster(-)catcher </i>	
33659	P.W. Dears 	1	1	1	humorous elaboration of <i>P.W.D-ers</i>, Public Works employees. 	
33611	Pachycladon	1	1	1	<i>Pachycladon novae-zelandiae</i> 	
9040	pack	1	1	1	a backpack (and its contents); (tends to replace earlier swag, but usually refers to a shop-bought pack: cf <i>Bergan</i>) 	
10914	pagoda lichen	1	1	1	<i> Cladonia verticillata </i>	
5037	pagoda plant	1	1	1	<i>Leycesteria formosa</i>, Himalaya honeysuckle 	
34029	palm	1	1	48	<i>Areca sapida</i>, nikau 	
16888	palm-leaf fern	1	1	1	<i>Blechnum capense </i>	
34038	palooka 	1	1	1	in various senses of `money' (influence of <i>lucre</i>)	
34042	pan	11	13	1	to wash gold-bearing sand, gravel, etc. in a pan to separate the gold. distinguish from <i>dish</i> n	
34068	panax	1	1	25	<i>Nothopanax anomalum </i>	
34071	panax	1	1	25	<i>Nothopanax parvum </i>	
34069	panax	1	1	25	<i>Nothopanax simplex </i>	
34070	panax	1	1	25	<i>Nothopanax Sinclairii </i>	
34111	papa-namu	1	1	1	<i>(Coprosma grandifolia)</i>	
34143	paper leaf	1	1	1	<i>Brachyglottis repanda</i>, rangiora 	
6048	paper mulberry	1	1	1	<i>Broussonetia papyrifera</i>, aute, 	
32783	paper road	1	1	1	with <i>paper</i> in the sense existing only on paper, on a map, nominal, paper-road, -town, -township are fairly common terms in New Zealand, though the usage is old in English (cf OED. 1d and 10d from 17c. : also W3 3) 	
34144	paper town	1	1	1	with <i>paper</i> in the sense existing only on paper, on a map, nominal, paper-road, -town, -township are fairly common terms in New Zealand, though the usage is old in English (cf OED. 1d and 10d from 17c. : also W3 3) 	
34147	para	1	1	1	<i>Marattia fraxinea</i>	
19331	paradise duck	1	1	1	<i>Tadorna variegata</i>	
4830	paraki	1	1	1	<i>Retropinna retropinna</I>, smelt (freshwater) 	
34958	parako	1	1	1	the fern <i>Asplenium obtusatum</i> 	
34206	parani	1	1	1	a native daisy, <i>Lagenifera petiolata</i>	
16889	parasol fern	1	1	1	<i>Gleichenia microphylla</i>. 	
5731	parataniwha	1	1	1	<i>Elatostema rugosum</i> begonia (fern) 	
50312	parea	1	1	1	Chatham Island pigeon, <i> Hemiphaga chathamensis </i>. 	
34215	park	1	1	1	constr. "the park", refers to various `parks' in various districts and among various groups: usually in cities to the premier rugby union venue); but also to racing or trotting (Hutt Park), or to various National Parks (e.g. among Auckland trampers and skiers, <i>Tongariro National Park. </i>	
34296	parrot's beak	1	1	1	<i>Clianthus puniceus</i> 	
34300	parrot's bill 	1	1	1	<i>Clianthus puniceus</i>	
17804	parsley	1	1	25	<i>Aethusa cynapium</i>	
34376	parsley	1	1	25	<i>Anisotome</i> sp. 	
34377	parsley	1	1	25	<i>Apium prostratum</i> 	
16890	parsley fern	1	1	1	<i>Botrychium australe</i> (formerly <i>ternatum</i>). [OED2 3 1866 Applied to various genera with finely sub-divided fronds.] 	
774	parson-bird	1	1	1	<i>Prosthemadera novaeseelandiae</i>, tui 	
34333	parsonia	1	1	1	<i>P. heterophylla</i>	
34349	pash up	1	13	1	to indulge in passionate love-play with; ? to feel up. <i>(have a pash on</i>, a crush on, recorded NZ 1934 Scanlan Winds of Heaven 169 is general English) 	
34356	pass the baby	1	9	1	variant of<i> pass the buck</i>. (the responsibility), associated with <i>be left holding the baby. </i>	
34397	passion-flower	1	1	12	<i>Tetrapathaea tetrandra </i>(formerly <i>Passiflora tetrandra</i>; J.C.A. <i>T. australis</i>) 	
34438	patch plant	1	1	1	<i>Raoulia australis</I> and other <i>Raoulia</i> (cf also scab) 	
24278	pate	1	1	1	<i>Schefflera digitata</i>, a native tree usually with seven fingers or leaves.	
34454	pateke	1	1	37	<i>Anas chlorotis</i>	
34550	peak	11	13	1	? to become exhausted; to fail. (? related to <i>peaky</i> `sickly': 	
34557	peashooter	1	1	1	(usu. pl.) <i>Leycesteria formosa</i>,  Himalaya honeysuckle 	
34559	pee-u	1	1	1	<I>Phoebetria palpebrata</I>, sooty albatross 	
34610	pellitory	1	1	1	a plant, <i>Parietaria debilis </i>	
9027	penguin	1	1	25	the black and white penguin, <i>Eudyptes robusta</i>	
34685	pennantia	1	1	1	<i>Pennantia corymbosa </i>	
34634	penny-violet	1	1	1	water-penny violet <i>Viola filicaulis ;var;. hydrocotyloides </i>	
34599	pennywort	1	1	12	<i>Hydrocotyle elongata </I>	
34604	pennywort	1	1	25	<i>Hydrocotyle microphylla </i>	
34603	pennywort	1	1	25	<i>Hydrocotyle moschata </i> 	
34601	pennywort	1	1	25	<i>Hydrocotyle novae-zealandiae </i>	
34600	pennywort	1	1	25	<i>Hydroctyle americana </i>	
6005	penwiper	1	1	1	the scree plant <i>Notothlaspi rosulatum</i>	
